uri,cid,text,created_at,reply_count,repost_count,like_count,indexed_at,author_handle,author_display_name,author_did,text_clean,tokens,tokens_str
at://did:plc:l7uokus43adq4u7yyfn2vjog/app.bsky.feed.post/3mcfzzdee5c2e,bafyreib7tks5i5mz2ljsqlxhghcuke2qlx6kya6stz5z3fmsamkm6pweyy,já aguardando o juliano floss acordando de pau duro no bbb,2026-01-14 21:43:10.542000+00:00,0,1,13,2026-01-14 21:43:12.540000+00:00,megadotados.bsky.social,MEGA DOTADOS 🍆💦,did:plc:l7uokus43adq4u7yyfn2vjog,já aguardando o juliano floss acordando de pau duro no bbb,"['aguardando', 'juliano', 'floss', 'acordando', 'pau', 'duro']",aguardando juliano floss acordando pau duro
at://did:plc:647bc3cgr7j26j2ubjmgkmst/app.bsky.feed.post/3mcmwzmhu622v,bafyreibg6bta64fxupdtzlljk4rkrjpzxu3zcs6c3ql4xkueur6qfp2hgy,esse bbb ta incrivel só peo falo de agr quero pegar o juliano floss,2026-01-17 15:38:17.041000+00:00,0,0,3,2026-01-17 15:38:18.234000+00:00,sansa.bsky.social,pluribusansa,did:plc:647bc3cgr7j26j2ubjmgkmst,esse bbb ta incrivel só peo falo de agr quero pegar o juliano floss,"['incrivel', 'peo', 'falo', 'agr', 'quero', 'pegar', 'juliano', 'floss']",incrivel peo falo agr quero pegar juliano floss
at://did:plc:uns4jwgu4lm7stfpdk4csmw3/app.bsky.feed.post/3mcb6ahdhzs2e,bafyreihlq2utzxuk6qecnpdvy4qljeq2xakpkljz4elhzp5y6spgyyqo5u,"juliano floss no bbb

já sabemos que esse ano vai ter homofobia recreativa pra todo lado 

se segurem",2026-01-12 23:15:25.868000+00:00,1,10,95,2026-01-12 23:15:27.129000+00:00,freddeharness.bsky.social,fred de harness,did:plc:uns4jwgu4lm7stfpdk4csmw3,juliano floss no bbb já sabemos que esse ano vai ter homofobia recreativa pra todo lado se segurem,"['juliano', 'floss', 'sabemos', 'ano', 'ter', 'homofobia', 'recreativa', 'lado', 'segurem']",juliano floss sabemos ano ter homofobia recreativa lado segurem
at://did:plc:zxbe2wciqxcgpazc4zcb3wge/app.bsky.feed.post/3mcpyst45fk2u,bafyreifzgdpgev5gwq62uu27i7z6y54clxboqq2s2deepefnwzw2cq274e,A entrada do juliano floss no BBB tá afetando minha mente,2026-01-18 20:48:15.815000+00:00,0,0,1,2026-01-18 20:48:18.328000+00:00,bluecherrysun.bsky.social,JV jurídico xavenimbus,did:plc:zxbe2wciqxcgpazc4zcb3wge,a entrada do juliano floss no bbb tá afetando minha mente,"['entrada', 'juliano', 'floss', 'afetando', 'mente']",entrada juliano floss afetando mente
at://did:plc:jioufmegsycpv5ikhu55enei/app.bsky.feed.post/3mcl5mypvns2v,bafyreieaj3cxvhgtdmqttmpy6j2voh5ujsiaycj5cupj7v4rppllfpdkmy,Se tivesse no bbb com o juliano floss eu ficaria mt triste pq era ctz que a marina sena não apareceria em nenhuma festa,2026-01-16 22:31:10.396000+00:00,0,0,2,2026-01-16 22:31:10.933000+00:00,vit0mora.bsky.social,🌱,did:plc:jioufmegsycpv5ikhu55enei,se tivesse no bbb com o juliano floss eu ficaria mt triste pq era ctz que a marina sena não apareceria em nenhuma festa,"['tivesse', 'juliano', 'floss', 'ficaria', 'triste', 'ctz', 'marina', 'sena', 'apareceria', 'nenhuma', 'festa']",tivesse juliano floss ficaria triste ctz marina sena apareceria nenhuma festa
at://did:plc:vvwnlqklhlpyldabudr2lpyf/app.bsky.feed.post/3mcb77eoros22,bafyreib4k52c75avpfyspweeqpgpli3wgbgjoqfe5geipt3z2vw6qtz73i,Juliano Floss no bbb finalmente Marina Sena vai ter seu tempo sozinha,2026-01-12 23:32:43.280000+00:00,1,5,23,2026-01-12 23:32:43.929000+00:00,lycarr.bsky.social,Ly,did:plc:vvwnlqklhlpyldabudr2lpyf,juliano floss no bbb finalmente marina sena vai ter seu tempo sozinha,"['juliano', 'floss', 'finalmente', 'marina', 'sena', 'ter', 'tempo', 'sozinha']",juliano floss finalmente marina sena ter tempo sozinha
at://did:plc:u23x2dljjn36qxzeqhbujgq7/app.bsky.feed.post/3mcpbsphwm22i,bafyreifkppvnurx7uvbdfkxx2bq6s5rc6k4habipq2yrni7e4cuvpc7pam,"👀 BBB: Juliano Floss se vinga e entrega Pedro para Matheus: 'Coitadinho'

📲 www.ibahia.com/diversao/tv/...

#Ibahia #BBB #BBB26 #JulianoFloss #Pedro #Matheus #TV #TVGlobo #RealityShow",2026-01-18 13:56:35.944000+00:00,0,0,1,2026-01-18 13:56:39.731000+00:00,ibahia.bsky.social,ibahia,did:plc:u23x2dljjn36qxzeqhbujgq7,bbb juliano floss se vinga e entrega pedro para matheus coitadinho #ibahia #bbb #bbb26 #julianofloss #pedro #matheus #tv #tvglobo #realityshow,"['juliano', 'floss', 'vinga', 'entrega', 'pedro', 'matheus', 'coitadinho']",juliano floss vinga entrega pedro matheus coitadinho
at://did:plc:4vepjl43uw5h2njc64p75cl4/app.bsky.feed.post/3mcgnbrzqk22e,bafyreifkuj5oskh6hivren7i2xrawgzc4fbvkq5nk2tsoeyo3p76gfnbxy,me venceram e agora vou assistir o bbb e torcer para o juliano floss,2026-01-15 03:27:55.456000+00:00,1,0,2,2026-01-15 03:27:56.129000+00:00,iddiomanda.bsky.social,jen⁴⁴ ⁸¹,did:plc:4vepjl43uw5h2njc64p75cl4,me venceram e agora vou assistir o bbb e torcer para o juliano floss,"['venceram', 'vou', 'assistir', 'torcer', 'juliano', 'floss']",venceram vou assistir torcer juliano floss
at://did:plc:i2r272iitoflxqfzvgmuktds/app.bsky.feed.post/3mcunz2zx4c2g,bafyreihkonized4xazg46l2zkvwscwobhs6mtzfo26trujj3rqfwyzbmfu,meu deus o juliano floss tá no bbb pq quer iniciar uma carreira de CANTOR? o que tem de errado em ser apenas um twink dançarino consorte de artista famosa? é um papel que ele já desempenha tao bem....,2026-01-20 17:18:12.984000+00:00,1,2,6,2026-01-20 17:18:14.228000+00:00,belchiorista.bsky.social,insensatez,did:plc:i2r272iitoflxqfzvgmuktds,meu deus o juliano floss tá no bbb pq quer iniciar uma carreira de cantor o que tem de errado em ser apenas um twink dançarino consorte de artista famosa é um papel que ele já desempenha tao bem,"['deus', 'juliano', 'floss', 'quer', 'iniciar', 'carreira', 'cantor', 'errado', 'ser', 'twink', 'dançarino', 'consorte', 'artista', 'famosa', 'papel', 'desempenha', 'tao']",deus juliano floss quer iniciar carreira cantor errado ser twink dançarino consorte artista famosa papel desempenha tao
at://did:plc:6eq6mxf2nakncclbior5bibg/app.bsky.feed.post/3mce5pi6co224,bafyreicgratz6endychvkz4f4n34mpptxiglq5nj7wtwkqu732akhahhaq,não quero ter que acompanhar bbb o suficiente pra isso mas se sair foto do Juliano floss e do jonas 22 um do lado do outro me mandem pra eu colocar a logo da belami no fundo,2026-01-14 03:43:55.536000+00:00,0,1,22,2026-01-14 03:43:57.231000+00:00,frankenputo.is-extremely.gay,Sexistential Crisis,did:plc:6eq6mxf2nakncclbior5bibg,não quero ter que acompanhar bbb o suficiente pra isso mas se sair foto do juliano floss e do jonas 22 um do lado do outro me mandem pra eu colocar a logo da belami no fundo,"['quero', 'ter', 'acompanhar', 'suficiente', 'sair', 'foto', 'juliano', 'floss', 'jonas', 'lado', 'outro', 'mandem', 'colocar', 'logo', 'belami', 'fundo']",quero ter acompanhar suficiente sair foto juliano floss jonas lado outro mandem colocar logo belami fundo
at://did:plc:l6yeg35utba5uutrujkoara5/app.bsky.feed.post/3mcbaofj27k2q,bafyreieci5uy4ybq5pb3gnxpczwgzh4tostrhdanfmlwbbc5yiiingjzwm,"não ironicamente amei juliano floss no bbb, estamos com marina sena",2026-01-12 23:59:01.198000+00:00,0,1,7,2026-01-12 23:59:09.232000+00:00,vitaaaaaaal.bsky.social,𝘃𝗶𝘁𝗮𝗹,did:plc:l6yeg35utba5uutrujkoara5,não ironicamente amei juliano floss no bbb estamos com marina sena,"['ironicamente', 'amei', 'juliano', 'floss', 'estamos', 'marina', 'sena']",ironicamente amei juliano floss estamos marina sena
at://did:plc:kyqroovgb2wrmxpfxyavdw5s/app.bsky.feed.post/3mcd46sdjgs2b,bafyreigqdlpetrwuzylxf434fzoitt4lwgl2ypesndnv232ctjrjfp5bhq,Torço para que engravidem Juliano Floss nesse BBB #mpregseasonapproaching #keepbreedingthattwink,2026-01-13 17:44:02.287000+00:00,0,1,4,2026-01-13 17:44:05.735000+00:00,dr4gula.bsky.social,Bela LuGoza,did:plc:kyqroovgb2wrmxpfxyavdw5s,torço para que engravidem juliano floss nesse bbb #mpregseasonapproaching #keepbreedingthattwink,"['torço', 'engravidem', 'juliano', 'floss']",torço engravidem juliano floss
at://did:plc:6bb4vz7xdijjyr5gfic4rrx3/app.bsky.feed.post/3mcdcwwp5v22b,bafyreigj362zodmzmo6zb6xtmwidzseetut6fghu4fiiaofxxjktinb4uq,Juliano Floss limpando a barra dos catarinenses sendo de esquerda no BBB,2026-01-13 19:44:54.620000+00:00,0,0,3,2026-01-13 19:44:56.639000+00:00,lolima.bsky.social,Lo Lima,did:plc:6bb4vz7xdijjyr5gfic4rrx3,juliano floss limpando a barra dos catarinenses sendo de esquerda no bbb,"['juliano', 'floss', 'limpando', 'barra', 'catarinenses', 'sendo', 'esquerda']",juliano floss limpando barra catarinenses sendo esquerda
at://did:plc:dcrw7yttnd3svdk5q7a34cuy/app.bsky.feed.post/3mcb65tpn3c2z,bafyreibwnld2fxyqnl425j2py5ak54eypxkmzfwzuwhdz3nv74p6mandhe,juliano floss confirmado no bbb!! ativando as notificações do flagras reality,2026-01-12 23:13:58.184000+00:00,0,0,5,2026-01-12 23:13:59.136000+00:00,feliep.bsky.social,véia do filme do didi gritando padre manoel morreeeu,did:plc:dcrw7yttnd3svdk5q7a34cuy,juliano floss confirmado no bbb ativando as notificações do flagras reality,"['juliano', 'floss', 'confirmado', 'ativando', 'notificações', 'flagras', 'reality']",juliano floss confirmado ativando notificações flagras reality
at://did:plc:2ruar6rgum65burg5jwthixl/app.bsky.feed.post/3mcfaiasfol2b,bafyreif6xvk6myjwi67zw3g7rqskbl2qppd4vzuprubo7htvq5ouxlxdxy,"Juliano Floss vê perseguição a sister no BBB 26 e avisa: ""Ela vai ganhar""",2026-01-14 14:06:13.769000+00:00,0,0,2,2026-01-14 14:06:15.135000+00:00,cnn-brasil.bsky.social,CNN Brasil,did:plc:2ruar6rgum65burg5jwthixl,juliano floss vê perseguição a sister no bbb 26 e avisa ela vai ganhar,"['juliano', 'floss', 'perseguição', 'sister', 'avisa', 'ganhar']",juliano floss perseguição sister avisa ganhar
at://did:plc:yhuz5swnjtda4pazcjovzag2/app.bsky.feed.post/3mcicepywe22m,bafyreibsqjkgv255dhamx7d2cenofjkw6taqvkt2xyevwqp5dvddztfb2q,O Juliano Floss é um suvaker!!  Bluesky representado!! #BBB #BBB26,2026-01-15 19:18:02.302000+00:00,0,0,6,2026-01-15 19:18:12.383000+00:00,carolbnt.bsky.social,Carol não Carol,did:plc:yhuz5swnjtda4pazcjovzag2,o juliano floss é um suvaker bluesky representado #bbb #bbb26,"['juliano', 'floss', 'suvaker', 'bluesky', 'representado']",juliano floss suvaker bluesky representado
at://did:plc:5mctldpckd26x4tbwwmi72vj/app.bsky.feed.post/3mcb7vmgtoc2r,bafyreigv7gob23mem2yl6au474wwn6q5qklrwf6jyhhwo4b47zslgzon3a,"Alguém pra pegar Juliano Floss no BBB e cantar ""eu já sentei no seu marido..."" #BBB26",2026-01-12 23:45:09.605000+00:00,1,0,5,2026-01-12 23:45:10.232000+00:00,moreirc.bsky.social,.,did:plc:5mctldpckd26x4tbwwmi72vj,alguém pra pegar juliano floss no bbb e cantar eu já sentei no seu marido #bbb26,"['alguém', 'pegar', 'juliano', 'floss', 'cantar', 'sentei', 'marido']",alguém pegar juliano floss cantar sentei marido
at://did:plc:7owsnakh4rw7gwvjhrrhm4es/app.bsky.feed.post/3mcbgozysnc2o,bafyreieocckcx2konju67pkb4ehd2yovwx4zcpoo3vzvv7tn4gtazieutq,"Pq o juliano floss ta agindo como se fosse o auge da vida dele entrar no bbb
Ele é rico #bbb26",2026-01-13 01:46:45.138000+00:00,0,0,2,2026-01-13 01:46:45.735000+00:00,yukhey.bsky.social,Ana,did:plc:7owsnakh4rw7gwvjhrrhm4es,pq o juliano floss ta agindo como se fosse o auge da vida dele entrar no bbb ele é rico #bbb26,"['juliano', 'floss', 'agindo', 'fosse', 'auge', 'vida', 'entrar', 'rico']",juliano floss agindo fosse auge vida entrar rico
at://did:plc:dvnkqdmevyyvyluyjdtibv2q/app.bsky.feed.post/3mcb67jv7os2s,bafyreigp6ulphbhi5ecluodmrcsksjk7uw7xrkv4pcubq5h43v34talxsa,juliano floss no bbb,2026-01-12 23:14:54.978000+00:00,0,0,3,2026-01-12 23:14:59.630000+00:00,favjensn.bsky.social,.,did:plc:dvnkqdmevyyvyluyjdtibv2q,juliano floss no bbb,"['juliano', 'floss']",juliano floss
at://did:plc:i2im2h2shkxjediikxp6szcn/app.bsky.feed.post/3mcbguav2dk2z,bafyreig7pgbcdqpu6aicaezdoz6v3d5nlfunaie2gtr5pwhpvwyceigyee,se eu fosse colega de quarto do juliano floss no bbb ia acabar mamando lamento mas ja vou falando desde já... sou contra twink mas country girls make do!!,2026-01-13 01:49:40.127000+00:00,0,0,2,2026-01-13 01:49:41.033000+00:00,jul1m.bsky.social,Julim,did:plc:i2im2h2shkxjediikxp6szcn,se eu fosse colega de quarto do juliano floss no bbb ia acabar mamando lamento mas ja vou falando desde já sou contra twink mas country girls make do,"['fosse', 'colega', 'quarto', 'juliano', 'floss', 'acabar', 'mamando', 'lamento', 'vou', 'falando', 'sou', 'twink', 'country', 'girls', 'make']",fosse colega quarto juliano floss acabar mamando lamento vou falando sou twink country girls make
at://did:plc:rsorpgcootgu2fa464wj4qqx/app.bsky.feed.post/3mcb6lzgbr22g,bafyreigocbwityknx3z43bje3c3xgeabgjkaaqssljqe4kvz73445qkeom,Juliano floss no bbb muito sortudo que não vai ter estar vendo toda a homofobia recreativa que vai rolar aqui fora mas eu estarei sim me matando na frente de todos,2026-01-12 23:21:53.933000+00:00,1,0,1,2026-01-12 23:21:54.433000+00:00,diegafm.bsky.social,diega,did:plc:rsorpgcootgu2fa464wj4qqx,juliano floss no bbb muito sortudo que não vai ter estar vendo toda a homofobia recreativa que vai rolar aqui fora mas eu estarei sim me matando na frente de todos,"['juliano', 'floss', 'sortudo', 'ter', 'estar', 'vendo', 'homofobia', 'recreativa', 'rolar', 'fora', 'estarei', 'sim', 'matando', 'frente']",juliano floss sortudo ter estar vendo homofobia recreativa rolar fora estarei sim matando frente
at://did:plc:yudasbpp3iu66wh35zd73avl/app.bsky.feed.post/3mcb7sk7gsk25,bafyreifgqqz6fguosyj4usok3iq7p4genbedzvppnjiw7ekqpr745ap3ay,"BBB 26: Juliano Floss, influenciador e dançarino, é confirmado no reality",2026-01-12 23:43:26.602000+00:00,0,0,0,2026-01-12 23:43:31.439000+00:00,sitef5.bsky.social,F5,did:plc:yudasbpp3iu66wh35zd73avl,bbb 26 juliano floss influenciador e dançarino é confirmado no reality,"['juliano', 'floss', 'influenciador', 'dançarino', 'confirmado', 'reality']",juliano floss influenciador dançarino confirmado reality
at://did:plc:w3wwrbinrcq2px4x2gt3x3sb/app.bsky.feed.post/3mcb6dhhink25,bafyreidcj5hqilqfffchzlctbpscbkmpqmnifsbyxtmd7zylkio5llnzky,Meu Deus ?? Juliano Floss como camarote no BBB? Eita..,2026-01-12 23:17:06.663000+00:00,0,0,1,2026-01-12 23:17:09.235000+00:00,homemdocafeezx.bsky.social,"João Vitor, una persona non grata.",did:plc:w3wwrbinrcq2px4x2gt3x3sb,meu deus juliano floss como camarote no bbb eita,"['deus', 'juliano', 'floss', 'camarote', 'eita']",deus juliano floss camarote eita
at://did:plc:iwuwmha7fgnkaot23k2adtdf/app.bsky.feed.post/3mcbag43fdk25,bafyreigmhoholdqeownboiylygv3emekoif724wriig2ffpf4ycx52e67y,eu acho q se juliano floss entra no bbb mesmo vai ser tipo o fiuk só q com um vape melancia,2026-01-12 23:54:22.879000+00:00,1,0,3,2026-01-12 23:54:23.731000+00:00,vickvw.bsky.social,navio de tesão,did:plc:iwuwmha7fgnkaot23k2adtdf,eu acho q se juliano floss entra no bbb mesmo vai ser tipo o fiuk só q com um vape melancia,"['acho', 'juliano', 'floss', 'entra', 'ser', 'tipo', 'fiuk', 'vape', 'melancia']",acho juliano floss entra ser tipo fiuk vape melancia
at://did:plc:5vkzwne5psah7oorcv6irkbr/app.bsky.feed.post/3mcla6zcosk2d,bafyreidnzco7icfmy7fgd2mgyx6lwrzml7isncbwrqpfly2xqdk7jri6qu,libido de 5 marinas senas sem juliano floss que está no bbb,2026-01-16 23:17:02.475000+00:00,0,0,2,2026-01-16 23:17:03.329000+00:00,blueindigo.bsky.social,indigo blue,did:plc:5vkzwne5psah7oorcv6irkbr,libido de 5 marinas senas sem juliano floss que está no bbb,"['libido', 'marinas', 'senas', 'juliano', 'floss']",libido marinas senas juliano floss
at://did:plc:2ruar6rgum65burg5jwthixl/app.bsky.feed.post/3mcpge4ns7t2s,bafyreihi4gylvl7sybqpfa6whomovw2i7laicuxiao3w43tudk6sag36py,BBB 26: Juliano Floss chora e briga com Pedro por causa de Marina Sena,2026-01-18 15:17:55.069000+00:00,0,0,2,2026-01-18 15:17:56.136000+00:00,cnn-brasil.bsky.social,CNN Brasil,did:plc:2ruar6rgum65burg5jwthixl,bbb 26 juliano floss chora e briga com pedro por causa de marina sena,"['juliano', 'floss', 'chora', 'briga', 'pedro', 'causa', 'marina', 'sena']",juliano floss chora briga pedro causa marina sena
at://did:plc:u23x2dljjn36qxzeqhbujgq7/app.bsky.feed.post/3mchtujhdr22f,bafyreig2d42lwi64rchbephsedtrhq5gcg4zxwtu33qsmfmfzjnwc6gv5u,"👀 BBB 26: Juliano Floss revela fora de Marina Sena: 'Nem quero perto'

📲 www.ibahia.com/diversao/tv/...

#Ibahia #BBB #BBB26 #JulianoFloss #MarinaSena #TV #TVGlobo #RealityShow",2026-01-15 14:58:26.189000+00:00,0,0,0,2026-01-15 14:58:31.033000+00:00,ibahia.bsky.social,ibahia,did:plc:u23x2dljjn36qxzeqhbujgq7,bbb 26 juliano floss revela fora de marina sena nem quero perto #ibahia #bbb #bbb26 #julianofloss #marinasena #tv #tvglobo #realityshow,"['juliano', 'floss', 'revela', 'fora', 'marina', 'sena', 'quero', 'perto']",juliano floss revela fora marina sena quero perto
at://did:plc:7z2o6tnlwwyibrct5wcdosrl/app.bsky.feed.post/3mcbar5jalu2d,bafyreia3eyay3yqgcbkrl3mmbyjtsqqro3aff6v52ivxk6gz54zv2dclei,"Itens dos últimos 30 minutos 🧭:

1. Bbb
2. Juliano
3. Wagner
4. Secreto
5. Floss
6. Moura
7. Jura
8. Macaco
9. Rodox
10. Agente

Anúncio: @terraprotege.bsky.social.",2026-01-13 00:00:33.377000+00:00,0,0,0,2026-01-13 00:00:33.631000+00:00,trending-pt.bsky.social,Tendências - Português,did:plc:7z2o6tnlwwyibrct5wcdosrl,itens dos últimos 30 minutos 1 bbb 2 juliano 3 wagner 4 secreto 5 floss 6 moura 7 jura 8 macaco 9 rodox 10 agente anúncio @terraprotege bsky social,"['itens', 'últimos', 'minutos', 'juliano', 'wagner', 'secreto', 'floss', 'moura', 'jura', 'macaco', 'rodox', 'agente', 'anúncio', 'bsky', 'social']",itens últimos minutos juliano wagner secreto floss moura jura macaco rodox agente anúncio bsky social
at://did:plc:isxq5ziugguvidhz2likao62/app.bsky.feed.post/3mcqdkx6ves2j,bafyreiaj5uonqwjgx7vkfexaxip6xdj3ombgl7tvp56nvhvf3hgrag6kxi,Twink vai virar moda quando o Juliano Floss ganhar o BBB,2026-01-19 00:00:42.824000+00:00,1,0,0,2026-01-19 00:00:45.234000+00:00,allanoli.bsky.social,goblin sharpshooter,did:plc:isxq5ziugguvidhz2likao62,twink vai virar moda quando o juliano floss ganhar o bbb,"['twink', 'virar', 'moda', 'juliano', 'floss', 'ganhar']",twink virar moda juliano floss ganhar
at://did:plc:l7vsdqzmr4miflzpezsf7trd/app.bsky.feed.post/3mccss7sods24,bafyreia7eaakuoagh4qwco4qksgp6dx4fghbuxktm4nde4no6om3o6s4gi,não tem nenhum viado nesse bbb ? (não vale falar juliano floss,2026-01-13 14:55:56.532000+00:00,3,0,3,2026-01-13 14:56:21.339000+00:00,tucy.bsky.social,marie robloquiette,did:plc:l7vsdqzmr4miflzpezsf7trd,não tem nenhum viado nesse bbb não vale falar juliano floss,"['nenhum', 'viado', 'vale', 'falar', 'juliano', 'floss']",nenhum viado vale falar juliano floss
at://did:plc:bq3cmcff47guhnqcbytrrhow/app.bsky.feed.post/3mcb65nzjwk2k,bafyreihcmgvlg5a4o7oniu67jdcncgk2cbbprp4253rrai6svb6pabffwi,"Socorro com o Juliano Floss no BBB
Vai ter twink",2026-01-12 23:13:52.218000+00:00,0,0,3,2026-01-12 23:13:53.136000+00:00,thecosmoboy.bsky.social,João confirmado em três graças,did:plc:bq3cmcff47guhnqcbytrrhow,socorro com o juliano floss no bbb vai ter twink,"['socorro', 'juliano', 'floss', 'ter', 'twink']",socorro juliano floss ter twink
at://did:plc:q6o4wdnu3jvs2nv26zqlwfay/app.bsky.feed.post/3mcfz4p5e522r,bafyreiayftpe52kqkssgyijbd6odcd33i5wnbl6pg2q4yspfampgnyovqm,Amo que o BBB é um colóquio anual de tribunais de minúsculas causas,2026-01-14 21:27:09.794000+00:00,0,2,6,2026-01-14 21:27:21.433000+00:00,natalialvr.bsky.social,Elena Greco de Capinópolis/MG,did:plc:q6o4wdnu3jvs2nv26zqlwfay,amo que o bbb é um colóquio anual de tribunais de minúsculas causas,"['amo', 'colóquio', 'anual', 'tribunais', 'minúsculas', 'causas']",amo colóquio anual tribunais minúsculas causas
at://did:plc:v72jkplzppfiitji62lfignl/app.bsky.feed.post/3mcptt6lw322k,bafyreic25i62277l6e6xs2mzb7yt76kjh2ff23q3uvlub45hjh2q2m4oya,Minha torcida tá com o Juliano Floss no momento... Mas sempre que eu simpatizo com alguém no BBB depois é revelado que a pessoa cometeu algum crime de guerra,2026-01-18 19:18:59.157000+00:00,1,0,6,2026-01-18 19:19:00.138000+00:00,nebenzinho.is.a.cutie.fyi,semi-hétero,did:plc:v72jkplzppfiitji62lfignl,minha torcida tá com o juliano floss no momento mas sempre que eu simpatizo com alguém no bbb depois é revelado que a pessoa cometeu algum crime de guerra,"['torcida', 'juliano', 'floss', 'momento', 'sempre', 'simpatizo', 'alguém', 'revelado', 'pessoa', 'cometeu', 'crime', 'guerra']",torcida juliano floss momento sempre simpatizo alguém revelado pessoa cometeu crime guerra
at://did:plc:ev7crf6ciwctafk7l42tan5u/app.bsky.feed.post/3mctxybwyvk2x,bafyreigxfdvltsdk2km7xzpyw3h5j24i3iscjapfux6vdqg6ulbevgj65i,"Marina Sena posta fotos raras ao lado de Juliano Floss, que está no BBB 26: ‘Que saudade’
ofuxico.com.br/noticias/mar...",2026-01-20 10:44:04.358000+00:00,0,0,0,2026-01-20 10:44:12.332000+00:00,ofuxicooficial.bsky.social,OFuxico Oficial,did:plc:ev7crf6ciwctafk7l42tan5u,marina sena posta fotos raras ao lado de juliano floss que está no bbb 26 que saudade ofuxico com br noticias mar,"['marina', 'sena', 'posta', 'fotos', 'raras', 'lado', 'juliano', 'floss', 'saudade', 'ofuxico', 'noticias', 'mar']",marina sena posta fotos raras lado juliano floss saudade ofuxico noticias mar
